FPS, FrameIndex, NumFramePresents, NumMisPresented, NumDroppedFrames, ReprojectionMotion, PredictedFrames, ThrottledFrames, SystemTimeInMs, PreSubmitGpuMs, PostSubmitGpuMs, TotalRenderGpuMs, CompositorRenderGpuMs, CompositorRenderCpuMs, CompositorIdleCpuMs, ClientFrameIntervalMs, WaitGetPosesCalledMs, NewPosesReadyMs, NewFrameReadyMs, CompositorUpdateStartMs, CompositorUpdateEndMs, CompositorRenderStartMs
35, 5708, 1, 0, 0, 1, 3, 0, 83997.1, 5.4535, 0.69712, 6.94432, 0.593696, 0.5659, 8.8363, 3.0006, -12.8532, -3.23361, -0.445711, -0.407111, -0.388511, 0.614489
35, 5709, 1, 0, 0, 1, 3, 0, 84011, 4.95683, 5.7577, 11.5065, 0.591936, 0.4703, 9.8489, 3.3388, -13.7728, -3.62621, -1.95781, -1.93481, -1.92011, -1.29761
35, 5710, 1, 0, 0, 1, 3, 0, 84024.9, 5.31597, 0.317856, 6.42682, 0.592992, 0.4806, 11.0607, 1.9243, -15.6141, -4.81211, -3.14131, -3.12461, -3.10931, -2.55691
35, 5711, 1, 0, 0, 1, 3, 0, 84038.8, 4.51795, 0.174016, 5.48253, 0.59056, 0.5049, 11.2853, 2.0963, -16.6284, -4.83301, -3.55701, -3.53881, -3.52641, -2.91981
35, 5712, 1, 0, 0, 1, 3, 0, 84052.7, 4.516, 0.163616, 5.47046, 0.590848, 0.5082, 11.3658, 1.6872, -17.0356, -4.90571, -3.64131, -3.62261, -3.60901, -2.94381
35, 5713, 1, 0, 0, 1, 3, 0, 84066.7, 4.80886, 0.250496, 5.84954, 0.590176, 0.8419, 11.0035, 1.5297, -17.2616, -4.83181, -3.58151, -3.56301, -3.54891, -2.89481
35, 5714, 1, 0, 0, 1, 3, 0, 84080.6, 4.52992, 0.171008, 5.48989, 0.58896, 0.5398, 11.2027, 1.7376, -17.0093, -4.85691, -3.51001, -3.48501, -3.47171, -2.65271
35, 5715, 1, 0, 0, 1, 3, 0, 84094.5, 4.51555, 0.241888, 5.54822, 0.590784, 0.4475, 11.1807, 1.6603, -17.1084, -4.70891, -3.25101, -3.22951, -3.21251, -2.57881
36, 5716, 1, 0, 0, 1, 3, 0, 84108.4, 4.51453, 0.167584, 5.44586, 0.563744, 0.5588, 11.1839, 1.8114, -16.7787, -4.72851, -3.28481, -3.26411, -3.24521, -2.65681
37, 5717, 1, 0, 0, 1, 3, 0, 84122.4, 4.5208, 0.166176, 5.45293, 0.565952, 0.6566, 10.3516, 1.9255, -16.7183, -4.68621, -2.77101, -2.74691, -2.73161, -1.85271
36, 5718, 1, 0, 0, 1, 3, 0, 84136.3, 4.832, 0.961184, 6.55926, 0.56608, 0.5431, 11.1165, 2.2513, -16.3443, -4.64611, -3.22411, -3.20001, -3.17791, -2.56491
37, 5719, 1, 0, 0, 1, 3, 0, 84150.2, 4.5191, 0.165312, 5.45216, 0.567744, 0.5244, 10.9016, 1.662, -16.8503, -4.67081, -3.11661, -3.09081, -3.07561, -2.39831
38, 5720, 1, 0, 0, 1, 3, 0, 84164.1, 4.52173, 0.164384, 5.44957, 0.563456, 0.4786, 10.9409, 1.9957, -16.5923, -4.62761, -2.97651, -2.95331, -2.93711, -2.40991
39, 5721, 1, 0, 0, 1, 3, 0, 84178.1, 4.5361, 0.170016, 5.46982, 0.563712, 0.5383, 11.2144, 2.1026, -16.4291, -4.72191, -3.27991, -3.25991, -3.24351, -2.64281
38, 5722, 1, 0, 0, 1, 3, 0, 84192, 4.52266, 0.167552, 5.45683, 0.566624, 0.6446, 10.8216, 1.9066, -16.7368, -4.52071, -2.77681, -2.72791, -2.71271, -2.18961
39, 5723, 1, 0, 0, 1, 3, 0, 84205.9, 4.53133, 0.164544, 5.46259, 0.56672, 0.4028, 11.441, 2.169, -16.2564, -4.59051, -3.19291, -3.17001, -3.15521, -2.62511
40, 5724, 1, 0, 0, 1, 3, 0, 84219.8, 4.53277, 0.168544, 5.46816, 0.566848, 0.5131, 11.4498, 1.736, -16.7464, -4.58871, -3.22011, -3.19981, -3.18421, -2.59551
40, 5725, 1, 0, 0, 1, 3, 0, 84233.7, 4.85619, 0.99264, 6.62093, 0.572096, 0.3675, 11.1876, 1.8234, -16.6792, -4.43041, -3.03931, -3.01501, -3.00201, -2.28431
41, 5726, 1, 0, 0, 1, 3, 0, 84247.7, 4.53104, 0.172032, 5.47056, 0.567488, 0.5242, 11.0685, 1.6869, -16.6283, -4.51121, -2.98171, -2.95531, -2.93911, -2.31991
42, 5727, 1, 0, 0, 1, 3, 0, 84261.6, 4.52554, 0.161952, 5.45491, 0.567424, 0.6252, 11.2799, 1.8072, -16.6156, -4.54531, -3.25131, -3.22811, -3.21041, -2.56531
42, 5728, 1, 0, 0, 1, 3, 0, 84275.5, 4.53728, 0.95872, 6.26858, 0.572576, 0.5007, 11.4093, 1.7661, -16.6904, -4.43251, -3.15861, -3.13631, -3.09571, -2.54931
42, 5729, 1, 0, 0, 1, 3, 0, 84289.4, 4.61267, 0.940704, 6.32758, 0.574208, 0.6099, 10.524, 1.7215, -16.6218, -4.38561, -2.77401, -2.75051, -2.73541, -1.88991
43, 5730, 1, 0, 0, 1, 3, 0, 84303.4, 5.02013, 1.12253, 6.9216, 0.578944, 0.6433, 10.9341, 2.2481, -16.0457, -4.34791, -2.97141, -2.95001, -2.93741, -2.24831
43, 5731, 1, 0, 0, 1, 3, 0, 84317.3, 4.62541, 0.938848, 6.33949, 0.575232, 0.4919, 11.45, 1.7382, -16.5205, -4.43531, -3.25451, -3.23431, -3.22261, -2.59671
44, 5732, 1, 0, 0, 1, 3, 0, 84331.2, 4.62211, 1.15155, 6.55229, 0.578624, 0.4841, 11.4964, 1.426, -16.9261, -4.38031, -3.19421, -3.17521, -3.16281, -2.55541
44, 5733, 1, 0, 0, 1, 3, 0, 84345.1, 4.63005, 0.941216, 6.34915, 0.577888, 0.421, 11.5091, 1.4003, -16.8765, -4.38101, -3.02111, -3.00281, -2.98851, -2.39231
44, 5734, 1, 0, 0, 1, 3, 0, 84359.1, 4.6368, 0.960192, 6.37376, 0.576768, 0.5068, 11.5795, 1.8048, -16.4903, -4.27311, -3.03181, -3.01421, -3.00101, -2.52051
45, 5735, 1, 0, 0, 1, 3, 0, 84373, 4.63594, 0.945856, 6.36416, 0.582368, 0.4483, 11.6852, 1.6228, -16.5635, -4.25871, -2.98991, -2.95721, -2.94511, -2.45311
46, 5736, 1, 0, 0, 1, 3, 0, 84386.9, 5.44899, 0.325664, 6.55517, 0.580512, 0.5085, 10.9911, 1.6526, -16.5181, -4.14251, -2.48661, -2.46571, -2.45391, -1.85341
46, 5737, 1, 0, 0, 1, 3, 0, 84400.8, 4.98003, 0.995328, 6.76074, 0.585376, 0.4626, 11.2264, 1.8917, -16.1256, -4.14271, -2.55571, -2.53331, -2.52011, -1.95111
47, 5738, 1, 0, 0, 1, 3, 0, 84414.8, 5.46333, 0.329856, 6.5783, 0.58512, 0.3978, 11.6444, 1.7898, -16.2326, -4.05381, -2.86381, -2.84251, -2.82761, -2.34031
47, 5739, 1, 0, 0, 1, 3, 0, 84428.7, 5.4567, 0.329024, 6.04502, 0.059296, 0.3722, 11.4796, 1.4112, -16.5543, -4.06671, -2.78611, -2.73951, -2.72581, -2.07851
48, 5740, 1, 0, 0, 1, 3, 0, 84442.6, 5.49056, 0.32432, 6.06832, 0.05344, 0.4169, 11.4686, 1.4849, -16.4954, -4.01271, -2.69341, -2.67421, -2.66311, -2.06141
48, 5741, 1, 0, 0, 1, 3, 0, 84456.5, 5.47536, 0.323904, 6.05274, 0.053472, 0.3654, 11.5569, 1.7085, -16.2191, -3.85431, -2.59201, -2.55021, -2.53811, -1.84441
49, 5742, 1, 0, 0, 1, 3, 0, 84470.4, 5.50861, 0.324544, 6.08771, 0.05456, 0.3511, 11.6397, 1.822, -15.945, -3.74441, -2.31031, -2.28621, -2.27291, -1.72201
50, 5743, 1, 0, 0, 1, 3, 0, 84484.4, 5.48602, 0.328704, 6.06998, 0.055264, 0.4237, 11.5663, 1.6824, -15.9745, -3.53731, -2.20491, -2.18531, -2.17461, -1.60701
50, 5744, 1, 0, 0, 1, 3, 0, 84498.3, 5.51933, 0.573056, 6.34842, 0.056032, 0.3906, 11.5479, 1.5539, -15.9011, -3.42631, -2.19381, -2.16771, -2.15631, -1.61961
50, 5745, 1, 0, 0, 1, 3, 0, 84512.2, 5.51104, 0.325856, 6.09328, 0.056384, 0.3682, 11.6357, 1.4656, -15.8695, -3.49481, -2.15011, -2.13321, -2.12071, -1.51971
51, 5746, 1, 0, 0, 1, 3, 0, 84526.1, 5.52707, 0.326496, 6.11046, 0.056896, 0.389, 11.4116, 1.6767, -15.7361, -3.33931, -1.94281, -1.92511, -1.91111, -1.34521
52, 5747, 1, 0, 0, 1, 3, 0, 84540.1, 5.5168, 0.32464, 6.0985, 0.057056, 0.7022, 10.8736, 1.6186, -15.6289, -3.27511, -1.69121, -1.66761, -1.64821, -1.07321
53, 5748, 1, 0, 0, 1, 3, 0, 84554, 5.54688, 0.332416, 6.1369, 0.0576, 0.4194, 11.3797, 1.9628, -15.2029, -3.17121, -1.74621, -1.69561, -1.68001, -1.15751
53, 5749, 1, 0, 0, 1, 3, 0, 84567.9, 5.96064, 0.180352, 6.39862, 0.057632, 0.3684, 11.3189, 1.8576, -15.2201, -3.15721, -1.60221, -1.57721, -1.56021, -1.04341
54, 5750, 1, 0, 0, 1, 3, 0, 84581.8, 5.54979, 0.331744, 6.13994, 0.0584, 0.4552, 11.1549, 1.7591, -15.2776, -3.12231, -1.80431, -1.78381, -1.77191, -0.990311
54, 5751, 1, 0, 0, 1, 3, 0, 84595.8, 5.5391, 0.32928, 6.12637, 0.057984, 0.3216, 11.674, 1.5303, -15.4989, -3.10661, -1.80031, -1.74971, -1.73611, -1.22021
55, 5752, 1, 0, 0, 1, 3, 0, 84609.7, 5.58346, 0.325248, 6.16675, 0.058048, 0.3498, 11.5587, 1.5439, -15.4761, -3.00861, -1.77461, -1.75701, -1.74551, -1.13481
55, 5753, 1, 0, 0, 1, 3, 0, 84623.6, 5.58147, 0.324672, 6.16301, 0.056864, 0.3708, 11.6788, 1.6713, -15.2546, -3.04691, -1.84781, -1.82921, -1.81561, -1.22941
56, 5754, 1, 0, 0, 1, 3, 0, 84637.5, 5.6176, 0.324928, 6.19882, 0.056288, 0.3824, 11.6277, 1.6477, -15.3077, -2.97031, -1.73301, -1.70461, -1.68901, -1.09751
57, 5755, 1, 0, 0, 1, 3, 0, 84651.4, 5.60208, 0.3256, 6.18445, 0.056768, 0.4265, 11.7384, 1.5025, -15.3784, -2.91831, -1.72511, -1.70491, -1.69081, -1.16571
58, 5756, 1, 0, 0, 1, 3, 0, 84665.4, 5.92387, 0.384384, 6.56499, 0.056736, 0.3521, 11.3544, 1.576, -15.2565, -2.80591, -1.48231, -1.43911, -1.42651, -0.801111
59, 5757, 1, 0, 0, 1, 3, 0, 84679.3, 5.80621, 0.170336, 6.23315, 0.056608, 0.4065, 11.4224, 1.6237, -15.066, -2.84501, -1.49991, -1.45221, -1.43851, -0.863611
60, 5758, 1, 0, 0, 1, 3, 0, 84693.2, 5.85914, 0.173664, 6.28758, 0.054784, 0.4124, 11.3437, 1.5886, -15.1711, -2.80611, -1.36051, -1.31931, -1.30821, -0.771411
61, 5759, 1, 0, 0, 1, 3, 0, 84707.1, 5.86707, 0.174368, 6.29907, 0.057632, 0.3785, 10.9182, 1.8109, -14.8783, -2.77581, -1.03051, -1.01201, -1.00071, -0.319111
61, 5760, 1, 0, 0, 1, 3, 0, 84721.1, 5.92032, 0.175648, 6.35306, 0.057088, 0.3297, 11.4657, 2.1913, -14.4971, -2.76971, -1.37331, -1.33881, -1.31961, -0.728311
62, 5761, 1, 0, 0, 1, 3, 0, 84735, 6.16454, 0.169088, 6.58816, 0.054528, 0.4057, 11.7185, 1.8856, -14.7677, -2.75251, -1.56221, -1.53941, -1.52631, -1.01291
63, 5762, 1, 0, 0, 1, 3, 0, 84748.9, 5.94976, 0.172864, 6.37946, 0.056832, 0.4104, 11.6812, 1.5763, -15.0874, -2.67661, -1.49611, -1.47831, -1.46771, -0.933811
63, 5763, 1, 0, 0, 1, 0, 0, 84804.5, 5.93421, 0.456384, 6.64739, 0.0568, 0.3631, 100.106, 1.3632, -56.8698, -44.3149, -43.0113, -42.9672, -42.9557, -33.3507
63, 5764, 8, 7, 0, 1, 0, 3, 84818.7, 5.9687, 184.213, 190.437, 0.055712, 0.4589, 3.9782, 192.53, 134.062, 53.043, 135.682, 135.702, 135.718, 142.712
63, 5765, 11, 10, 0, 1, 3, 3, 84888.4, 5.672, 1.91926, 7.8472, 0.055936, 0.4828, 68.2491, 8.0717, 72.8162, 77.6886, 79.0916, 79.1161, 79.1337, 79.8446
55, 5766, 5, 4, 0, 1, 3, 3, 85041.2, 5.67706, 0.116352, 6.04493, 0.05152, 0.4609, 65.2012, 1.6706, -73.4081, -4.02675, -2.19585, -2.17685, -2.16235, -1.54475
51, 5767, 2, 1, 0, 1, 3, 1, 85110.8, 5.9689, 0.273056, 6.49405, 0.052096, 0.4584, 27.4426, 2.0597, -71.5704, -5.33862, -4.03862, -3.99252, -3.97982, -3.38632
51, 5768, 2, 1, 0, 1, 3, 1, 85124.8, 5.19894, 0.111136, 5.56077, 0.050688, 0.4111, 13.3226, 1.6054, -17.761, 10.6376, 11.956, 12.0012, 12.0134, 12.5243
50, 5769, 1, 0, 0, 1, 3, 0, 85152.7, 5.9599, 0.274688, 6.48486, 0.050272, 0.4507, 9.5969, 1.5101, -15.6741, -1.41801, -0.092111, -0.044711, -0.032911, 0.497989
50, 5770, 1, 0, 0, 1, 3, 0, 85166.6, 6.40038, 0.114432, 6.76499, 0.050176, 0.4414, 10.4212, 1.4787, -13.8202, -3.19291, -1.71091, -1.68901, -1.67041, -1.12761
50, 5771, 1, 0, 0, 1, 3, 0, 85180.5, 5.95693, 0.27152, 6.47837, 0.04992, 0.379, 11.4282, 1.6944, -15.3796, -3.94741, -2.60471, -2.55821, -2.54161, -2.02541
50, 5772, 1, 0, 0, 1, 3, 0, 85194.5, 5.99306, 0.274592, 6.51702, 0.049376, 0.3252, 11.8804, 1.5645, -16.3056, -4.03871, -2.83701, -2.79201, -2.78151, -2.35581
50, 5773, 1, 0, 0, 1, 3, 0, 85208.4, 5.97696, 0.270848, 6.49843, 0.050624, 0.37, 11.4859, 1.3954, -16.5515, -3.96511, -2.63691, -2.62001, -2.60801, -2.08651
50, 5774, 1, 0, 0, 1, 3, 0, 85222.3, 5.98592, 0.272512, 6.50838, 0.049952, 0.4634, 11.0146, 1.5019, -16.3198, -3.98641, -2.54671, -2.52581, -2.51061, -1.94681
50, 5775, 1, 0, 0, 1, 3, 0, 85236.2, 6.37699, 0.268832, 6.89622, 0.0504, 0.4431, 11.4952, 1.6166, -16.2254, -4.02701, -2.72701, -2.70501, -2.69291, -2.18631
50, 5776, 1, 0, 0, 1, 3, 0, 85250.2, 6.016, 0.27536, 6.54208, 0.05072, 0.4055, 11.3866, 1.4795, -16.4616, -4.04171, -2.68071, -2.66141, -2.64901, -2.10201
50, 5777, 1, 0, 0, 1, 3, 0, 85264.1, 5.95843, 0.274656, 6.48243, 0.049344, 0.3568, 11.3261, 1.5317, -16.3957, -3.99701, -2.59921, -2.53441, -2.51931, -1.96941
50, 5778, 1, 0, 0, 1, 3, 0, 85278, 5.97971, 0.268416, 6.49754, 0.049408, 0.3889, 11.3708, 1.5784, -16.2788, -4.00391, -2.64701, -2.60641, -2.59511, -2.04201
50, 5779, 1, 0, 0, 1, 3, 0, 85291.9, 5.96477, 0.271776, 6.48614, 0.0496, 0.3359, 11.3623, 1.7484, -16.1417, -4.04941, -2.41451, -2.39541, -2.37981, -1.92871
50, 5780, 1, 0, 0, 1, 3, 0, 85305.8, 5.97165, 0.269568, 6.49107, 0.049856, 0.3545, 11.626, 1.9668, -15.9726, -4.05101, -2.74851, -2.70751, -2.69461, -2.23431
50, 5781, 1, 0, 0, 1, 3, 0, 85319.8, 5.9505, 0.269472, 6.46925, 0.04928, 0.4858, 11.3842, 1.6122, -16.3264, -4.01451, -2.61941, -2.57211, -2.55911, -2.01221
50, 5782, 1, 0, 0, 1, 3, 0, 85333.7, 5.37002, 0.958624, 6.57811, 0.049472, 0.4325, 11.1085, 1.568, -16.334, -3.92771, -2.56101, -2.50291, -2.48981, -1.93821
50, 5783, 1, 0, 0, 1, 3, 0, 85347.6, 5.93427, 0.274112, 6.4575, 0.04912, 0.4565, 11.4803, 1.665, -16.1543, -3.99161, -2.64601, -2.60351, -2.58821, -2.08981
50, 5784, 1, 0, 0, 1, 3, 0, 85361.5, 5.94858, 0.272256, 6.46998, 0.049152, 0.3587, 11.7444, 1.5312, -16.3713, -3.93171, -2.68621, -2.66971, -2.65721, -2.13731
50, 5785, 1, 0, 0, 1, 3, 0, 85375.5, 5.96611, 0.270432, 6.48669, 0.050144, 0.3985, 11.3945, 1.4513, -16.3932, -3.85691, -2.50981, -2.47051, -2.45571, -1.96191
50, 5786, 1, 0, 0, 1, 3, 0, 85389.4, 5.95981, 0.275264, 6.48429, 0.049216, 0.3204, 11.6294, 1.7087, -16.0624, -3.94051, -2.49711, -2.47831, -2.46421, -2.01391
50, 5787, 1, 0, 0, 1, 3, 0, 85403.3, 6.22323, 0.27888, 6.7519, 0.049792, 0.3875, 11.7531, 1.6688, -16.1619, -3.89011, -2.67641, -2.65901, -2.64721, -2.10611
50, 5788, 1, 0, 0, 1, 3, 0, 85417.2, 5.94634, 0.277344, 6.47312, 0.04944, 0.3694, 11.6735, 1.3862, -16.3878, -3.78501, -2.50371, -2.46341, -2.45131, -2.05561
50, 5789, 1, 0, 0, 1, 3, 0, 85431.2, 5.91914, 0.589184, 6.75824, 0.04992, 0.3291, 11.5766, 1.4586, -16.2073, -3.84341, -2.49321, -2.43821, -2.42381, -1.90651
50, 5790, 1, 0, 0, 1, 3, 0, 85445.1, 5.95453, 0.273632, 6.47757, 0.049408, 0.4029, 11.4012, 1.5285, -16.2093, -3.78451, -2.29211, -2.24401, -2.23061, -1.71191
50, 5791, 1, 0, 0, 1, 3, 0, 85459, 5.91178, 0.275616, 6.43747, 0.05008, 0.4604, 11.1633, 1.6534, -16.0021, -3.68051, -2.29331, -2.26621, -2.25301, -1.60081
50, 5792, 1, 0, 0, 1, 3, 0, 85472.9, 5.91702, 0.270144, 6.43715, 0.049984, 0.4198, 11.4854, 1.8603, -15.705, -3.65601, -2.33431, -2.31751, -2.30701, -1.85451
50, 5793, 1, 0, 0, 1, 3, 0, 85486.9, 5.91808, 0.268928, 6.4369, 0.049888, 0.3318, 11.5171, 1.4772, -16.0622, -3.61771, -2.09811, -2.08061, -2.06611, -1.60981
50, 5794, 1, 0, 0, 1, 3, 0, 85500.7, 6.24374, 0.265856, 6.75936, 0.04976, 0.3693, 11.4604, 1.8771, -15.6183, -3.49741, -2.06701, -2.01231, -1.99961, -1.50151
50, 5795, 1, 0, 0, 1, 3, 0, 85514.7, 5.88166, 0.275296, 6.40726, 0.050304, 0.3112, 11.7033, 1.5993, -15.7811, -3.49591, -2.15821, -2.13861, -2.12691, -1.60691
50, 5796, 1, 0, 0, 1, 3, 0, 85528.6, 5.87987, 0.270144, 6.40061, 0.050592, 0.3763, 11.3576, 1.5097, -15.886, -3.40421, -1.99091, -1.92361, -1.91081, -1.25121
50, 5797, 1, 0, 0, 1, 3, 0, 85542.5, 5.86544, 0.267648, 6.38349, 0.0504, 0.3717, 11.4894, 1.704, -15.6095, -3.32821, -2.08761, -2.01471, -2.00161, -1.38151
50, 5798, 1, 0, 0, 1, 3, 0, 85556.4, 5.86902, 0.271328, 6.38986, 0.049504, 0.4826, 11.1201, 1.5011, -15.7101, -3.25261, -1.83151, -1.78641, -1.77391, -1.21091
50, 5799, 1, 0, 0, 1, 3, 0, 85570.4, 5.83917, 0.270592, 6.36086, 0.051104, 0.4583, 11.5505, 1.828, -15.3181, -3.23201, -1.86591, -1.82411, -1.81091, -1.36301
50, 5800, 1, 0, 0, 1, 3, 0, 85584.3, 5.85482, 0.266816, 6.3713, 0.049664, 0.4133, 11.5297, 1.5393, -15.571, -3.13851, -1.94471, -1.90351, -1.89161, -1.45391
50, 5801, 1, 0, 0, 1, 3, 0, 85598.2, 5.8168, 0.540352, 6.60803, 0.05088, 0.475, 11.6331, 1.352, -15.675, -3.19391, -1.98981, -1.94081, -1.92921, -1.43861
50, 5802, 1, 0, 0, 1, 3, 0, 85612.1, 6.02211, 0.1208, 6.39296, 0.050048, 0.3589, 11.5879, 1.4286, -15.6721, -3.09791, -1.83031, -1.77831, -1.76631, -1.28521
50, 5803, 1, 0, 0, 1, 3, 0, 85626.1, 5.99898, 0.127136, 6.376, 0.049888, 0.3783, 11.4588, 1.4159, -15.5674, -3.01721, -1.55351, -1.51261, -1.50001, -1.02821
50, 5804, 1, 0, 0, 1, 3, 0, 85640, 6.02128, 0.115328, 6.38723, 0.050624, 0.3479, 11.6643, 1.619, -15.2916, -2.98021, -1.62971, -1.61281, -1.60111, -1.17801
50, 5805, 1, 0, 0, 1, 3, 0, 85653.9, 5.98093, 0.115008, 6.3473, 0.05136, 0.3245, 11.7158, 1.5894, -15.2804, -2.98391, -1.68361, -1.66631, -1.65391, -1.17631
50, 5806, 1, 0, 0, 1, 3, 0, 85667.8, 6.17187, 0.268608, 6.6913, 0.050816, 0.3758, 11.295, 1.5071, -15.3859, -2.95681, -1.23831, -1.21941, -1.20601, -0.724711
50, 5807, 1, 0, 0, 1, 3, 0, 85681.8, 5.96966, 0.1224, 6.34298, 0.050912, 0.4, 11.6487, 1.9123, -14.9336, -2.87441, -1.57631, -1.53271, -1.52051, -1.10641
50, 5808, 1, 0, 0, 1, 3, 0, 85695.7, 5.9817, 0.112736, 6.34614, 0.051712, 0.3359, 11.4695, 1.5016, -15.2846, -2.79921, -1.55911, -1.50961, -1.49601, -0.844811
50, 5809, 1, 0, 0, 1, 3, 0, 85709.6, 5.96477, 0.11488, 6.33107, 0.051424, 0.3888, 11.7649, 1.5305, -15.1777, -2.81261, -1.61321, -1.59331, -1.57991, -1.08811
50, 5810, 1, 0, 0, 1, 3, 0, 85723.5, 5.96045, 0.11248, 6.32442, 0.051488, 0.4059, 11.59, 1.3806, -15.3465, -2.70251, -1.43801, -1.42121, -1.41001, -0.879811
50, 5811, 1, 0, 0, 1, 3, 0, 85737.4, 5.96019, 0.114784, 6.32618, 0.0512, 0.3353, 11.8308, 1.5438, -15.0732, -2.64421, -1.43481, -1.41791, -1.40621, -0.991511
50, 5812, 1, 0, 0, 1, 3, 0, 85751.4, 5.97546, 0.117632, 6.34499, 0.051904, 0.3455, 11.7501, 1.4032, -15.1527, -2.56761, -1.30291, -1.28611, -1.27441, -0.766611
51, 5813, 1, 0, 0, 1, 3, 0, 85765.3, 5.97946, 0.322112, 6.5535, 0.051936, 0.3509, 11.5333, 1.4756, -15.01, -2.49911, -1.11701, -1.07311, -1.05841, -0.562711
52, 5814, 1, 0, 0, 1, 3, 0, 85779.2, 5.96493, 0.118336, 6.33475, 0.051488, 0.3419, 9.6663, 1.5928, -14.8117, -2.48001, -1.17361, -1.14891, -1.13121, 1.41409
53, 5815, 1, 0, 0, 1, 3, 0, 85793.1, 5.99398, 0.26368, 6.50944, 0.051776, 0.4245, 10.9261, 3.0847, -13.3151, -2.35861, -0.877311, -0.849911, -0.831411, 0.148889
53, 5816, 1, 0, 0, 1, 3, 0, 85807.1, 5.9816, 0.16224, 6.39917, 0.055328, 0.4185, 11.1496, 2.2695, -13.9938, -2.34251, -0.732311, -0.707511, -0.689311, -0.127511
53, 5817, 1, 0, 0, 1, 3, 0, 85821, 5.95488, 0.1712, 6.38118, 0.055104, 0.347, 11.5693, 1.9057, -14.3504, -2.35081, -1.00381, -0.986911, -0.974311, -0.369511
54, 5818, 1, 0, 0, 1, 3, 0, 85834.9, 6.23296, 0.3152, 6.80275, 0.054592, 0.3619, 11.3228, 1.7989, -14.4662, -2.16271, -0.748911, -0.731111, -0.718311, -0.207411
55, 5819, 1, 0, 0, 1, 3, 0, 85848.8, 5.93107, 0.163168, 6.34925, 0.055008, 0.3725, 11.7092, 1.7782, -14.2976, -2.34421, -1.11891, -1.10151, -1.08861, -0.581411
56, 5820, 1, 0, 0, 1, 3, 0, 85862.8, 5.95517, 0.158848, 6.36838, 0.054368, 0.4097, 11.6026, 1.6281, -14.6313, -2.26711, -0.991711, -0.974511, -0.962111, -0.463811
57, 5821, 1, 0, 0, 1, 3, 0, 85876.7, 5.93424, 0.168224, 6.35699, 0.054528, 0.3547, 11.6184, 1.6481, -14.5268, -2.19011, -0.873911, -0.854011, -0.840211, -0.276811
57, 5822, 1, 0, 0, 1, 3, 0, 85890.6, 5.94954, 0.16288, 6.3671, 0.054688, 0.3468, 11.4598, 1.5631, -14.5428, -2.11301, -0.593811, -0.575911, -0.562411, -0.046911
58, 5823, 1, 0, 0, 1, 3, 0, 85904.5, 5.92019, 0.164448, 6.33965, 0.055008, 0.342, 11.6767, 1.7779, -14.2502, -2.06151, -0.692111, -0.675211, -0.660811, -0.208011
59, 5824, 1, 0, 0, 1, 3, 0, 85918.4, 5.9465, 0.170272, 6.37082, 0.054048, 0.3746, 11.6457, 1.7452, -14.2277, -1.98411, -0.698211, -0.679811, -0.665111, -0.087211
60, 5825, 1, 0, 0, 1, 3, 0, 85932.4, 5.9561, 0.375008, 6.58582, 0.05472, 0.3916, 11.2642, 1.746, -14.1479, -1.82591, -0.530511, -0.482711, -0.469511, 0.333889
61, 5826, 1, 0, 0, 1, 3, 0, 85946.3, 5.972, 0.165248, 6.39363, 0.056384, 0.5527, 10.379, 1.9495, -13.787, -1.77781, 0.278589, 0.303989, 0.325089, 1.17919
62, 5827, 1, 0, 0, 1, 3, 0, 85960.2, 5.92522, 0.161824, 6.34262, 0.055584, 0.5969, 9.1726, 2.7095, -12.9769, -1.63081, 1.44179, 1.48479, 1.51429, 2.38669
63, 5828, 1, 0, 0, 1, 3, 0, 85974.2, 6.91306, 0.16096, 7.32944, 0.055424, 0.4729, 10.8114, 3.5393, -12.0304, -1.65691, -0.045411, -0.010711, 0.00788903, 0.710389
64, 5829, 1, 0, 0, 1, 3, 0, 85988.1, 5.9496, 0.163392, 6.36915, 0.05616, 0.4828, 11.3736, 2.0132, -13.5203, -1.72841, -0.379311, -0.362311, -0.350211, 0.197989
65, 5830, 1, 0, 0, 1, 3, 0, 86002, 6.22, 0.166112, 6.64198, 0.055872, 0.3554, 11.54, 1.747, -13.8946, -1.63601, -0.303411, -0.251111, -0.238011, 0.281189
66, 5831, 1, 0, 0, 1, 3, 0, 86015.9, 5.94355, 0.160608, 6.36038, 0.056224, 0.3393, 11.5027, 1.7088, -13.8068, -1.59091, -0.074211, -0.052011, -0.040311, 0.516589
67, 5832, 1, 0, 0, 1, 3, 0, 86029.8, 5.93805, 0.165664, 6.35866, 0.054944, 0.3894, 11.7257, 1.9403, -13.5652, -1.45771, -0.150811, -0.133311, -0.119411, 0.386889
67, 5833, 1, 0, 0, 1, 3, 0, 86043.8, 5.92557, 0.170624, 6.35338, 0.057184, 0.3466, 11.6551, 1.6977, -13.6752, -1.30171, -0.047211, -0.00181099, 0.00998901, 0.514089
68, 5834, 1, 0, 0, 1, 3, 0, 86057.7, 5.9368, 0.163008, 6.35747, 0.057664, 0.3402, 11.6472, 1.5121, -13.7068, -1.23661, 0.233089, 0.253889, 0.264689, 0.793589
69, 5835, 1, 0, 0, 1, 3, 0, 86071.6, 5.92278, 0.163488, 6.34275, 0.05648, 0.3386, 11.7064, 1.7519, -13.365, -1.02221, 0.210589, 0.227889, 0.239889, 0.770889
